"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-10","8.2","0.0","0.0","0.0","6.3","13.3","0.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-11","5.8","0.0","0.0","0.0","8.6","12.8","1.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-12","5.6","0.0","0.0","0.0","4.1","9.4","0.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-13","9.1","0.0","0.0","0.0","9.4","11.7","8.3",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-14","5.1","0.0","0.0","0.0","9.3","12.2","4.4",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-15","1.7","0.0","0.0","0.0","7.2","13.3","1.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-16","2.9","0.0","0.0","0.0","6.8","10.6","1.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-17","2.2","0.0","0.0","0.0","7.3","12.2","1.7","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-18","4.1","0.0","0.0","0.0","12.1","22.2","5.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-19","6.1","13.7","0.0","0.0","11.7","16.7","1.7","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-20","8.9","2.8","23.0","0.0","0.8","1.7","-1.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-21","9.4","0.0","0.0","0.0","-0.8","1.1","-2.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-22","5.2","0.0","0.0","0.0","0.2","2.8","-2.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-23","2.3","2.5","0.0","0.0","-0.6","2.8","-4.3","    1",,,"    1",,"    1",,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-24","2.9","1.3","0.0","0.0","3.2","7.2","1.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-25","3.0","1.8","0.0","0.0","5.7","7.2","4.4","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-26","2.9","4.3","0.0","0.0","4.2","5.6","2.8","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-27","3.2","0.0","0.0","0.0","4.0","7.8","1.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-28","3.5","0.0","0.0","0.0","4.8","12.2","0.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-29","6.0","1.5","0.0","0.0","10.6","15.6","6.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-30","4.7","21.1","0.0","0.0","10.9","16.1","6.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-01","8.0","9.7","0.0","0.0","6.7","8.9","1.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-02","7.8","0.3","0.0","0.0","4.8","6.1","2.2","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-03","4.7","0.0","0.0","0.0","3.2","5.0","1.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-04","2.9","0.0","0.0","0.0","3.1","5.0","2.2",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-05","5.4","5.3","8.0","0.0","2.9","5.0","0.6","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-06","3.5","5.3","0.0","0.0","2.4","5.6","-1.6","    1",,,"    1",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-07","7.1","2.0","0.0","0.0","2.9","5.0","1.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-08","7.6","0.0","0.0","0.0","0.7","2.8","-2.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-09","4.9","0.0","0.0","0.0","-2.3","-0.5","-3.8",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-10","4.0","0.0","0.0","0.0","-2.8","0.0","-4.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-11","4.0","6.9","99.0","0.0","-3.8","-1.6","-4.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-12","7.3","3.8","36.0","80.0","0.5","3.9","-1.6","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-13","6.4","0.0","0.0","50.0","-0.9","0.6","-3.2",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-14","7.6","21.8","244.0","50.0","-5.7","-3.2","-9.3",,,"    1",,,,,"    1","    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-15","9.0","0.0","0.0","280.0","-10.0","-8.8","-12.7",,,,,,,,"    1","    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-16","4.7","5.6","160.0","230.0","-9.3","-5.5","-12.7","    1","    1",,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-17","3.3","13.2","86.0","330.0","-4.2","2.2","-7.7","    1",,,,,"    1",,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-18","4.9","4.8","0.0","180.0","-1.4","0.6","-8.2","    1",,,,,"    1",,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-19","3.1","0.3","20.0","150.0","-8.1","-4.9","-11.6","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-20","8.1","0.0","0.0","180.0","-4.9","2.8","-8.2",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-21","6.7","1.0","15.0","150.0","1.2","1.7","-0.5","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-22","5.7","1.5","15.0","180.0","1.0","2.2","0.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-23","6.0","0.0","0.0","150.0","2.1","2.8","0.6",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-24","5.1","5.1","0.0","130.0","2.8","5.0","1.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-25","4.7","0.0","0.0","50.0","1.6","2.8","-3.2",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-26","7.5","9.4","0.0","30.0","2.3","14.4","-3.8","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-27","8.1","0.0","0.0","0.0","5.0","8.9","-1.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-28","5.0","0.0","0.0","0.0","-1.2","0.0","-2.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-29","6.0","5.8","71.0","50.0","0.3","2.2","-0.5","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-30","6.5","0.3","8.0","30.0","-0.8","0.0","-2.7","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-31","7.5","1.0","3.0","30.0","-0.2","4.4","-2.7",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-01","4.4","0.0","0.0","0.0","1.2","2.8","-2.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-02","2.9","0.0","0.0","0.0","0.4","5.0","-2.7","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-03","2.8","13.0","0.0","0.0","5.2","6.1","4.4","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-04","9.3","2.0","3.0","0.0","1.4","4.4","-7.7","    1",,,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-05","6.4","3.0","58.0","0.0","-7.3","-6.0","-9.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-06","4.3","0.0","0.0","50.0","-10.1","-7.7","-13.2",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-07","3.8","0.3","13.0","30.0","-11.6","-8.2","-14.9",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-08","6.3","0.0","0.0","30.0","-10.2","-8.2","-11.6",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-09","6.1","0.0","0.0","30.0","-8.1","-3.2","-9.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-10","7.5","5.6","0.0","30.0","-2.3","7.2","-7.7",,,,"    1",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-11","8.4","2.5","0.0","0.0","5.4","10.6","1.7","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-12","6.7","8.6","0.0","0.0","8.9","13.9","0.6","    1","    1",,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-13","5.1","0.0","0.0","0.0","-1.1","0.6","-5.5",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-14","2.0","0.0","0.0","0.0","-4.4","-1.6","-7.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-15","2.6","0.0","0.0","0.0","-3.2","-0.5","-6.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-16","2.9","0.0","0.0","0.0","-3.1","2.8","-7.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-17","4.2","17.5","0.0","0.0","2.7","7.2","0.0","    1",,,,,"    1",,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-18","6.9","1.0","0.0","0.0","3.0","3.3","1.7","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-19","4.7","0.3","0.0","0.0","1.6","2.2","0.6","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-20","2.6","2.3","0.0","0.0","2.8","8.3","1.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-21","1.6","0.0","0.0","0.0","8.3","15.6","4.4","    1","    1",,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-22","4.3","3.0","0.0","0.0","6.6","8.3","2.2","    1","    1",,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-23","6.2","0.0","0.0","0.0","4.2","7.8","1.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-24","3.7","2.8","15.0","0.0","0.5","1.1","-0.5","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-25","4.7","0.5","0.0","0.0","1.9","8.3","0.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-26","7.9","2.0","0.0","0.0","3.6","7.8","1.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-27","7.7","0.0","0.0","0.0","0.7","1.7","-1.6",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-28","7.9","6.1","142.0","0.0","-1.4","-0.5","-2.1","    1","    1",,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-29","4.8","0.0","0.0","130.0","-2.4","-1.0","-6.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-30","2.5","0.0","3.0","100.0","-6.4","-4.3","-9.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-31","2.6","3.6","46.0","50.0","-4.9","-0.5","-6.6","    1","    1",,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-01","7.1","0.0","10.0","100.0","-0.7","1.1","-1.6","    1",,"    1",,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-02","5.8","0.0","0.0","80.0","-2.4","-0.5","-7.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-03","7.0","0.0","0.0","50.0","-7.7","-6.0","-9.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-04","6.8","0.0","0.0","50.0","-6.6","-2.7","-8.8",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-05","6.8","2.0","20.0","50.0","-2.0","0.6","-3.8",,,,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-06","3.4","0.0","0.0","50.0","-1.7","2.2","-6.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-07","6.4","14.7","0.0","30.0","0.6","12.8","-1.0","    1",,,,,"    1",,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-08","6.4","0.8","5.0","0.0","3.9","11.1","-6.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-09","5.1","0.0","0.0","0.0","-6.3","-4.9","-8.2","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-10","6.1","2.5","30.0","0.0","-6.5","-0.5","-7.7","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-11","2.8","0.0","0.0","30.0","0.7","4.4","-1.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-12","5.2","12.4","18.0","0.0","0.5","1.7","-1.0","    1",,,"    1",,"    1",,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-13","6.5","0.0","0.0","0.0","-1.3","-1.0","-3.8",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-14","6.1","0.3","0.0","0.0","-0.3","5.0","-4.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-15","5.1","1.8","28.0","0.0","0.9","2.2","-4.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-16","5.4","0.0","5.0","30.0","-4.8","-2.7","-7.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-17","2.0","0.0","0.0","0.0","-3.2","3.3","-6.6",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-18","7.2","0.0","0.0","0.0","6.9","13.3","1.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-19","4.7","0.0","0.0","0.0","4.8","9.4","0.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-20","3.0","0.0","0.0","0.0","2.1","7.8","-2.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-21","3.6","2.0","0.0","0.0","5.4","15.0","-1.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-22","3.0","0.0","0.0","0.0","9.3","14.4","5.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-23","5.7","0.0","0.0","0.0","12.8","15.6","6.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-24","4.3","6.4","0.0","0.0","10.8","21.7","5.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-25","7.4","14.5","8.0","0.0","8.7","18.3","-1.6","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-26","7.6","0.0","3.0","0.0","-1.3","2.2","-2.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-27","6.2","0.0","0.0","0.0","3.8","7.8","1.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-02-28","4.6","0.0","0.0","0.0","6.5","15.0","1.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-01","9.3","8.1","0.0","0.0","13.6","15.6","2.2","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-02","8.2","0.0","3.0","0.0","-0.8","2.2","-4.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-03","5.9","0.0","10.0","0.0","-4.8","-2.7","-7.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-04","4.3","0.5","18.0","30.0","-7.8","-6.6","-11.6","    1",,,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-05","3.4","0.0","0.0","0.0","-7.7","1.7","-13.8",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-06","5.0","0.0","0.0","0.0","4.6","14.4","-3.2",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-07","7.1","15.2","0.0","0.0","12.0","14.4","5.6","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-08","9.6","0.0","0.0","0.0","6.7","9.4","2.8",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-09","6.2","0.0","0.0","0.0","2.3","3.9","0.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-10","6.8","0.5","15.0","0.0","-2.2","0.6","-9.9",,,,,,,,"    1","    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-11","5.9","1.8","81.0","30.0","-8.8","-6.6","-10.5","    1",,,,,,,"    1","    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-12","3.6","1.0","23.0","50.0","-8.7","-5.5","-11.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-13","4.1","2.5","38.0","30.0","-8.3","-6.6","-10.5",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-14","6.5","16.3","335.0","130.0","-7.4","-6.6","-8.8","    1",,,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-15","7.7","6.9","124.0","250.0","-7.4","-2.7","-9.9","    1",,,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-16","6.2","0.0","0.0","300.0","-4.4","0.6","-7.7",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-17","3.0","0.0","0.0","200.0","-1.4","4.4","-7.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-18","2.6","3.8","33.0","150.0","1.1","3.9","-2.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-19","2.7","0.0","0.0","130.0","2.2","5.0","-0.5","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-20","3.0","0.0","0.0","80.0","1.1","4.4","-2.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-21","6.0","0.0","0.0","50.0","3.9","7.2","0.0",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-03-22","6.0","0.0","0.0","0.0","-2.9","0.0","-7.1",,,,,,,,,,,,,,,,,,
